Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 World,St. Lucia,Import,Plastic or Rubber,Import (US$ Thousand),321.495,279.786,435.166,616.579,1155.027,1553.3,2462.574,2657.864,3049.231,1241.13,690.794,302.157,311.121,129.958,294.298,135.189,365.103,334.673,4567.797,3284.342,930.745,1011.63,895.42172792316,945.99629525,1587.404114,1298.9122784873,1298.5779680418,779.6796215402,333.98529660772,604.024947814708
 World,St. Vincent and the Grenadines,Import,Plastic or Rubber,Import (US$ Thousand),,,28.118,,1327.47,920.449,398.621,720.552,709.713,1162.213,1131.648,1121.821,1330.867,470.373,1023.614,577.213,633.136,598.422,1015.741,1217.503,672.828,2251.306,3072.85795212188,3869.463,1473.39,710.077,636.419,4023.6265814804,709.5258568996,1345.56108061895
 World,Sub-Saharan Africa,Import,Plastic or Rubber,Import (US$ Thousand),34902.938,147889.237,155129.412,193407.157,216291.501,275564.992,442546.844,839439.616,827281.481,798587.932,663457.916,751639.339,935080.64,1041467.738,1194286.258,1511247.302,1731381.798,1921370.686,2304820.047,2682401.224,3243646.08,2717024.489,3632564.59839069,5077204.76639561,4499295.34038387,4245439.50205077,3886933.19611213,3007956.81291627,2752351.01697631,3283171.28833933
 World,Sudan,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,5231.108,12559.8275168337,14393.2676300745,5939.236157616,5002.42706898009,5759.14140555246
 World,Suriname,Import,Plastic or Rubber,Import (US$ Thousand),,,,25.359,45.812,645.253,251.484,629.711,1047.609,1931.118,2021.847,6405.717,1405.485,659.187,1246.554,670.654,526.85,827.012,881.451,1046.993,1207.635,1120.136,2827.37464517908,4240.942,5705.54817568272,5541.0622367098,5710.5586498618,5427.32410033141,4736.89827438981,3980.66791263555
 World,Swaziland,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,2763.21,3539.749,3280.004,2852.818,3305.615,3420.188,6404.735,5766.376,8007.677,5833.652,23031.849482306,10465.9281170975,11743.3242111224,14685.400322351,12946.4881111749,11742.8595659332,8538.50143065265,8796.99107483575
 World,Sweden,Import,Plastic or Rubber,Import (US$ Thousand),552765.507,889182.53,1027399.428,1083624.093,1261191.525,1585064.786,2163303.172,2617479.613,2706785.432,2845186.248,2919943.269,2813399.14,2785331.569,2734581.112,2982607.009,3450383.379,4197850.906,4724957.386,5368209.035,6083783.494,6368647.42,4816650,5422043.27692472,6516885.40287324,5968601.4503711,6252615.4110398,6372262.16278496,5400251.63476602,5298380.62836115,5777964.27733975
 World,Switzerland,Import,Plastic or Rubber,Import (US$ Thousand),628024.981,731231.842,959801.703,1133539.995,1500462.253,1558010.367,2482781.908,3094619.787,2985268.491,2875401.841,2954683.249,2864672.955,2755715.776,2737687.703,2966220.881,3650573.333,4215778.454,4380733.607,4907379.62,5843891.415,6267670.14,4966638.024,5610253.01172957,6455866.26850555,5958611.71820128,6164740.64822002,6398461.45651259,5647845.68564985,5636296.59297989,5898080.46568109
 World,Syrian Arab Republic,Import,Plastic or Rubber,Import (US$ Thousand),15.507,300.694,309.943,2571.369,3430.747,3591.2,4683.601,5670.855,5010.379,4566.89,8034.21,11620.229,16323.763,29720.388,36212.451,46800.222,60772.898,76024.227,75751.614,95634.181,118010.506,133237.073,164085.450416733,208319.211367887,107322.962236284,30109.2217896652,19427.402,7175.1692617,7744.98396647446,3008.69810870218
 World,Tajikistan,Import,Plastic or Rubber,Import (US$ Thousand),,,,,44.758,109.433,2.377,1137.21,665.557,553.178,2245.119,1292.633,1370.168,1641.347,3902.581,5128.772,5591.17,10353.147,4113.815,8497.834,10537.359,8305.353,4631.098,9499.27766618654,4146.169,3438.434,4552.57742,7595.88148503989,5230.38248686276,2216.76917580349
 World,Tanzania,Import,Plastic or Rubber,Import (US$ Thousand),,19.059,60.852,2163.186,71.875,351.837,1151.52,601.905,1034.136,943.134,1912.551,1525.454,3553.37,1532.243,1172.745,4241.404,1566.769,30856.095,13479.168,11302.309,17281.119,10746.572,15108.6530193328,23279.6486249003,24087.6418305999,27213.3980831925,28330.1067466129,24475.1765011782,19746.116734826,21784.4225961569
 World,Thailand,Import,Plastic or Rubber,Import (US$ Thousand),684148.41,889369.752,867448.866,1197326.886,1547191.159,1919775.129,2564490.931,3911135.293,4132912.401,4302711.197,4315837.856,4397931.488,5958721.521,5594385.785,6329831.859,8124555.139,10332249.026,11975351.705,14737276.722,16221015.612,19874517.333,15614869.825,24120214.8435607,33311286.6766285,30035207.5708767,30085508.4458146,28846140.9727375,25225805.1799142,24320337.4556707,26607868.1004698
 World,Togo,Import,Plastic or Rubber,Import (US$ Thousand),,4.645,0.998,22.309,194.509,15.558,5.786,1105.762,1644.581,1841.451,1331.872,904.117,1037.172,2372.817,2629.763,93354.717,4338.678,5358.982,6662.219,11232.428,12628.656,9832.429,11208.2820618091,12331.8813894876,15767.7525540595,18372.454,17929.307,10276.21237499,16216.6471517708,5732.8077808987
 World,Tokelau,Import,Plastic or Rubber,Import (US$ Thousand),,,85.999,226.326,33.169,122.485,0.641,279.614,269.643,143.686,222.583,122.869,88.535,230.963,1138.446,504.133,765.356,212.663,641.14,341.645,444.173,1727.376,1124.32255930612,1426.41490856212,638.24918154296,806.49595510083,768.88320090122,610.85540016778,833.15445961487,971.785070774477
 World,Tonga,Import,Plastic or Rubber,Import (US$ Thousand),,,,6.763,,,13.377,50.421,17.344,32.368,60.077,10.606,19.096,2.414,53.846,119.116,9.478,79.125,57.089,81.069,232.489,113.938,4.77308079104,42.866,9.499,75.74,11.60571919524,36.03229787,13.40308599,36.1685364070823
 World,Trinidad and Tobago,Import,Plastic or Rubber,Import (US$ Thousand),104.806,29.868,8.532,2095.336,10666.045,4467.388,5255.983,5613.464,9814.957,19905.734,25871.133,40672.827,59633.349,42594.069,46887.423,46838.567,33944.718,40268.576,42736.282,43006.813,44339.437,34561.245,32171.19528,34641.8688295415,33584.9737085539,38096.6941146997,37015.9168385094,36238.9393608723,40276.646128147,35642.7292299594
 World,Tunisia,Import,Plastic or Rubber,Import (US$ Thousand),705.751,784.665,1039.764,2593.886,21259.703,19966.449,57809.461,35614.744,30423.473,17150.499,23143.663,26873.911,41644.056,53905.286,92111.2,81780.607,100032.052,129219.476,162888.697,222566.325,229357.766,253734.391,306037.287040805,362354.961987775,356200.68608836,383304.525814158,401147.090085645,324907.472489371,381100.052140885,417729.540022906
 World,Turkey,Import,Plastic or Rubber,Import (US$ Thousand),27456.878,48498.84,50561.005,65314.917,133493.643,143338.812,291529.914,444384.737,467282.008,617176.578,699815.728,742139.488,780259.935,973902.262,1143763.427,1607801.843,2037044.826,2453644.285,3043878.848,4064008.723,4884936.061,3981208.46,5070871.08620065,6509073.66045633,6349953.28337183,6819391.64079098,7367681.87157053,6665642.63677692,6713063.91958542,7276131.90585567
 World,Turkmenistan,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,51.697,582.683,28.293,362.103,279.045,355.999,342.714,194.526,411.33,22358.985,38541.106,46635.987,63821.465,65874.652,70671.45,89833.393,72805.3,98278.06557,75739.842,135030.592,107634.945,105994.46793,87694.1374320636,80752.3816509852,69376.2328966319
 World,Turks and Caicos Isl.,Import,Plastic or Rubber,Import (US$ Thousand),1.744,,,,,63.407,37.555,,67.917,328.622,616.205,338.352,179.797,359.071,1309.617,326.833,773.828,421.951,1951.205,2245.274,3516.692,309.251,611.898,641.211,535.955,216.809,2115.74207329502,131.86171724591,199.42527621107,208.964864649231
 World,Tuvalu,Import,Plastic or Rubber,Import (US$ Thousand),,,,6.519,,5.248,30.267,135.162,135.962,,52.825,4.704,128.661,7350.641,7899.687,172.508,712.599,44.721,15.455,57.843,137.91,118.912,44.274,175.83730237576,177.838,103.159,233.69331660896,26.726,173.10622151638,233.062423087
 World,Uganda,Import,Plastic or Rubber,Import (US$ Thousand),9.222,,21.742,17.074,1.991,51.018,27.309,120.876,2112.405,2476.315,1097.239,838.598,1431.945,1105.734,828.499,1142.792,2615.584,2595.033,3713.246,3191.963,5589.069,5121.448,5276.28232600748,6948.75727515348,9617.12286415112,13557.1948397949,11280.1317736048,14407.0354664916,13005.4610197263,11811.164431336
 World,Ukraine,Import,Plastic or Rubber,Import (US$ Thousand),,,,,5601.498,19836.051,31622.509,54767.263,307019.838,195766.472,293682.055,202486.332,227134.122,220803.583,214134.602,267947.695,393463.558,538986.066,735664.885,876963.417,966871.828,535766.824,652555.286900325,953591.471552995,1022792.68508591,777856.526771519,588687.399359715,433252.486349102,428154.686354823,598392.191318718
 World,United Arab Emirates,Import,Plastic or Rubber,Import (US$ Thousand),3141.217,13457.127,16764.351,37325.639,65494.536,68366.671,115095.85,220945.202,145363.562,212078.885,267092.256,275958.134,287785.138,324305.736,522517.326,794273.452,1154958.018,1471806.487,1305916.087,1729255.624,2435568.865,2120465.503,3749069.39318196,5738476.82736672,4807614.33038218,5132714.32315877,5755104.57263139,6442693.98784137,6445532.65558641,6001339.77434151
 World,United Kingdom,Import,Plastic or Rubber,Import (US$ Thousand),1406955.13,2077648.772,2543350.954,3068677.327,5001873.348,4537062.398,6919602.12,9403425.754,9682287.636,9841513.937,10091128.168,9858960.043,9595201.316,9072431.436,9765930.863,11125122.256,12611972.711,13690121.701,14977523.66,16429488.394,16417242.488,12530613.996,14895063.0203482,18225633.9074587,17287585.3934943,18010074.198868,17802341.394034,15598713.2253947,14525998.588421,15185683.2416869
 World,United States,Import,Plastic or Rubber,Import (US$ Thousand),2955554.764,7911051.839,9661330.398,10994404.779,15056876.983,17673081.068,21786858.895,27045167.211,29666718.654,34583455.456,34147026.619,35888285.36,39513678.903,37215528.876,37563195.801,40547087.402,45771662.786,50931252.694,56551833.768,63714036.878,68001226.841,54493849.738,70404098.9147961,78523957.2970868,78966290.9290077,80030305.4308207,81269737.8814123,76073809.4046645,73539457.4814948,74268812.6545527
 World,United States Minor Outlying I,Import,Plastic or Rubber,Import (US$ Thousand),,,,,14.418,,,,,,,,331.101,435.098,148.524,156.954,308.955,415.087,911.382,439.896,212.927,1379.971,159.33603907,143.4433617571,280.13135623736,77.16144567173,353.3914148436,313.20846758608,246.94459684208,312.781540669003
 World,Unspecified,Import,Plastic or Rubber,Import (US$ Thousand),37269.523,75257.507,112834.676,91450.87,48252.452,80334.672,370380.927,446028.796,473143.678,394984.239,339390.767,392527.003,465092.934,477215.881,789083.301,992734.052,1463582.607,1204764.022,1749725.914,2351878.397,2326551.103,2000112.924,2125589.4576476,2822430.80385026,2311359.21835979,2294049.13018511,2802192.39028822,2913203.87013312,4239070.07416591,2134462.33974338
 World,Uruguay,Import,Plastic or Rubber,Import (US$ Thousand),110.945,38554.153,44007.105,32101.97,39813.246,71437.934,97511.843,132828.661,119015.676,108480.724,122551.949,115587.314,114993.834,120316.657,104282.746,133762.759,154245.528,199758.082,208707.778,249214.381,305692.501,257553.703,351060.717738187,442574.731163198,454116.513283079,447786.283546902,406739.967714959,313965.923619958,235395.232463105,267688.027827225
 World,Us Msc.Pac.I,Import,Plastic or Rubber,Import (US$ Thousand),328.37,108.691,62.367,183.836,104.151,120.64,255.059,539.83,507.155,1571.098,371.036,461.331,,,6,4.015,,,,,,,,,,,,,,
 World,Uzbekistan,Import,Plastic or Rubber,Import (US$ Thousand),,,,,114.817,277.14,177.348,596.072,3734.943,3741.371,2185.887,1394.102,1271.64,3029.365,2168.076,16020.017,62616.76,91217.684,109719.048,117513.297,104295.391,68776.31,91490.89428135,85841.8650819246,62768.62577,56392.00731712,46993.93242032,46324.60198767,429006.706823762,463810.862876725
 World,Vanuatu,Import,Plastic or Rubber,Import (US$ Thousand),,6.858,6.401,,,,3.072,,14.91,,1.826,3.183,21.932,0.354,1.133,143.503,4.962,14.549,1.794,26.092,151.784,29.306,14.36756827,52.17,124.91816336,759.072,21.397769085748,27.13686,107.5711005382,64.5296703261102
 World,Venezuela,Import,Plastic or Rubber,Import (US$ Thousand),381.791,9345.886,44469.094,58012.851,73166.984,102984.004,178262.884,250692.102,311260.557,385243.199,333204.517,393817.35,391880.002,343210.17,295758.399,152862.587,226836.582,338247.729,291100.647,267237.107,140815.147,80414.188,47295.727995264,48961.4709739551,42397.84965,34349.689267333,38840.1667218133,37582.901308218,44229.369752871,71554.1913583556
 World,Vietnam,Import,Plastic or Rubber,Import (US$ Thousand),,9209.552,19667.147,9885.919,15869.741,32048.107,60641.006,99195.937,100618.861,162090.364,160271.552,210472.877,267841.71,283900.313,419234.341,589699.806,702659.125,884619.362,1456577.836,1769835.556,2039225.34,1830456.077,3094133.35078763,4053757.71774954,4958562.79154811,4891858.05218372,4979799.05463928,5207039.89196768,5544223.70058431,6884063.23500091
 World,Wallis and Futura Isl.,Import,Plastic or Rubber,Import (US$ Thousand),,,15.879,,2.85,19.71,133.419,,135.469,5.354,0.699,,0.175,160.236,25.14,1.114,321.961,16.433,202.071,546.194,22.207,52.672,367.675,1.767,188.253,34.392,6.153,0.094,26.2324827608,37.05456258529
 World,Western Sahara,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,6.929,5.749,281.133,18.52,21.262,163.542,10.885,0.014,443.031,390.542,0.25,33.64,24.14,0.248,78.02,1.46,43.05291552,48.83,2.09469419592,5.90003
 World,Yemen,Import,Plastic or Rubber,Import (US$ Thousand),,179.826,,,215.091,477.137,165.157,797.413,980.542,1294.188,791.173,918.143,1525.847,868.55,952.122,3574.482,729.867,2577.709,5681.526,7909.524,20649.243,13515.735,28182.2784394792,48423.2320144178,37036.7990914166,34959.6352556528,35402.527,13285.215490249,13066.3416532016,16832.5273646734
 World,Yemen Democratic,Import,Plastic or Rubber,Import (US$ Thousand),34.916,20.032,17.173,,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,"Yugoslavia,FR(Serbia/Montenegr",Import,Plastic or Rubber,Import (US$ Thousand),149552.232,178293.071,233487.353,223566.94,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Zambia,Import,Plastic or Rubber,Import (US$ Thousand),,2,42.93,73.731,1.716,42.504,56.165,504.38,566.735,320.742,215.802,371.536,252.397,516.51,1130.85,267.852,359.191,2860.099,434.105,4363.733,1530.864,1913.884,2904.09386120212,1829.08346117072,2682.25608902192,4199.52157023416,4784.89625495812,4509.48887331719,6068.1279102858,2885.01493644513
 World,Zimbabwe,Import,Plastic or Rubber,Import (US$ Thousand),,1.418,1356.471,1511.492,8948.922,5200.567,6336.946,8138.441,10219.987,6540.022,6823.724,8732.797,9530.808,10412.908,12595.133,20973.342,12568.343,13758.232,12527.458,13450.994,11748.124,8835.184,10810.6978070896,14835.3847429393,19752.4365078845,16500.8326241252,11304.2440806346,7329.77975532233,1529.08582975126,3238.17142988378
